Plazo_Renovado,FLAG_VENTA,Nro_Entidades,Dif_Entidades,Meses_oferta,EDAD,Flag_LimProv,Uso_Linea_LOG,Uso_TrimLinea_LOG,Saldo_Consumo_LOG,SUELDO_ESTIMADO_LOG,ANTIGUEDAD_MES_LOG,Linea_Renovado_LOG,Ahorro_LOG,Prestamo_vigente_LOG,Promed_6Mdeuda_LOG,Deuda_Cubierta_LOG,REGION_CALLAO,REGION_CENTRO,REGION_LIMA BALNEARIO,REGION_LIMA CENTRO,REGION_LIMA ESTE,REGION_LIMA MODERNA,REGION_LIMA NORTE,REGION_LIMA PROVINCIA,REGION_LIMA SUR,REGION_NORTE,REGION_OESTE,REGION_ORIENTE,REGION_SIERRA CENTRAL,REGION_SUR,SEXO_F,SEXO_M,EST_CIVIL_C,EST_CIVIL_D,EST_CIVIL_S,EST_CIVIL_U,EST_CIVIL_V,EST_CIVIL_X,EST_CIVIL_Y,Cluster
12,0,0,3,15.0,35.0,0,0.0,0.0,9.032307007698005,8.548110294050959,4.290459441148391,8.740336742730447,8.436200032206706,0.0,8.701152295530749,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24,0,1,-1,21.0,33.0,1,0.0,0.0,8.504636687442229,7.633853559681768,3.713572066704308,9.472781556562168,6.278521424165844,9.257128533474942,7.154354905811719,0.32189435084691465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,3,0,21.0,34.0,1,0.33067762308657556,0.0,8.893030361559704,8.314097335405807,4.442651256490317,9.73896662036768,5.680172609017068,8.918784137975802,6.788032863193246,0.3570595699606597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36,0,2,0,21.0,33.0,0,0.30895420772732063,0.24163787217023514,7.3106437370435176,7.77779262633883,4.0943445622221,8.962007209588313,5.983936280687191,7.732369222284388,9.447084350370359,0.17536743282662265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
24,0,1,2,6.0,33.0,0,0.0,0.0,8.850615066124686,7.484930283289661,4.204692619390966,9.274910142625483,4.574710978503383,9.54559758504085,4.496099083498785,0.5033162992312916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
36,0,0,0,6.0,42.0,0,0.2440827772554285,0.020082746255498607,9.032307007698005,8.130059039992796,5.135798437050262,8.799510901368867,6.154858094016418,10.73832958879877,9.915514932748847,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
36,0,1,0,15.0,34.0,0,0.23434458486110651,0.18238822123849785,9.462175553530452,8.214465160759186,3.5263605246161616,9.798460314668421,7.933438387627489,9.89530415972811,10.040303129506096,0.5390649150590403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2
48,0,2,0,21.0,33.0,0,0.08522219402260636,0.23398536586579466,9.920348602731492,7.71289096149013,4.2626798770413155,10.165890277802454,9.064736398117391,10.216581491048599,8.199326787787141,0.5778889548866726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,0,14.0,34.0,1,0.004390348301292895,0.004390348301292895,8.941661914885088,8.064950891749143,3.58351893845611,8.962007209588313,5.921578419643816,9.656627474604603,8.848413565834631,0.6830246198760713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
15,0,4,0,21.0,34.0,1,0.027111148986631136,0.10871807274931994,8.459576790363213,9.085003880664885,4.07753744390572,9.116139576577355,8.464425125877582,8.429235912657095,11.294004237089236,0.41777437066453293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,3,-1,21.0,33.0,0,0.2213820006945489,0.3819344202217616,9.179796624835625,7.8285040589766135,4.110873864173311,8.962007209588313,10.457516333602767,8.541495483939203,10.299020162965446,0.8079747419906844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
36,0,3,-1,11.526506849936723,42.0,1,0.5310769739004292,0.6134614508288674,10.623752694830914,8.716371865276615,5.429345628954441,10.20192408788577,6.920671504248683,10.540725538656556,9.827784719344304,0.9261499694695474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
18,0,1,0,11.0,34.0,1,0.0,0.0,8.457549338488722,4.532599493153256,5.003946305945459,9.378816521948083,7.823645930834952,9.259987311865597,7.162914159211829,0.3350161770808341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
12,0,1,0,6.0,35.0,1,0.012430577145313242,0.049155229684915654,6.950374058317322,6.040254711277414,5.043425116919247,7.576097340623111,5.41610040220442,7.707512194600341,9.322194756750324,0.42829256774753444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,1,1,18.0,36.0,1,0.07426145174791769,0.08986761202147647,9.899045199882632,8.085794701281568,4.7535901911063645,9.472781556562168,9.9572652582166,10.592651811785132,10.165704370364667,0.9288396636354951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,2,0,20.0,33.0,1,0.037944899649229334,0.0,9.085610135304728,7.438971592395862,5.043425116919247,9.723523215315852,0.0,9.772524288017316,9.354916793083426,0.42419853656394463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
30,0,2,0,11.0,33.0,1,0.16147833827047217,0.0,9.163673202657575,8.447843113281444,4.770684624465665,9.566475170062406,4.04305126783455,9.666688690398917,9.81838344627606,0.5118776701710527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,4,-1,19.61845685524566,34.0,0,0.14367427919507433,0.0,10.239789774705702,6.621405651764134,4.02535169073515,10.641847075917621,5.37989735354046,10.822713971062377,5.896237695331781,0.5121850992602808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
36,0,2,-1,21.0,33.0,1,0.28274289477119297,0.0,7.676135156098973,7.734996194022781,3.912023005428146,8.893023494394711,5.948034989180646,7.6511201757027,5.5626028611934215,0.2593234921556311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24,0,2,0,17.91413433749979,33.0,1,0.011800104115750571,0.0,8.928596632670882,8.198089248956116,4.3694478524670215,8.962007209588313,8.773539383558166,9.192888978362427,9.120105623611508,0.6765791861935262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,3,1,11.0,33.0,1,0.10564207601598821,0.5991814965159923,9.558691065276427,8.412054873292933,3.5553480614894135,9.787571522938785,5.82600010738045,9.924612834151077,6.435081420645763,0.5852345220654692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,0,10.760233838795129,33.0,1,0.04401912988795814,0.09983716667544838,8.002095120398351,8.20849175174038,5.10594547390058,9.858019364488982,10.056251557087757,8.710619527942297,10.583068121374101,0.14519411787930345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30,0,2,-1,16.5083657144421,34.0,0,0.057639464783054775,0.13554960466382315,9.325820313100769,8.420021279663963,5.0689042022202315,9.735128070758227,8.112227958349724,9.93755075781183,9.667353741964924,0.5092778265456375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
36,0,2,0,11.526932887595866,34.0,0,0.36029129704425866,0.3982592078578352,8.752959143985983,7.546446273746024,4.787491742782046,8.928110078202646,7.01301578963963,8.960724500330858,7.060619416711766,0.6093899576085217,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,1,3,0,6.0,33.0,1,0.07425325617554865,0.1501629475996847,9.69368831845705,8.380685946761574,4.5217885770490405,9.655538882302947,7.9748769005588755,8.401333305321703,8.109275076946515,0.7124055421233395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0,2,-2,20.0,36.0,0,0.0,0.0,8.597247591329111,7.783640596221253,4.110873864173311,9.87822102528824,2.3978952727983707,9.374073563958785,2.3978952727983707,0.24508428339129917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,2,11.0,35.0,0,0.0,0.0,8.888413240580991,8.426173793029069,4.02535169073515,9.249657234353133,7.956827122090111,9.596486735697948,7.403467264531988,0.5287317479541256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
12,0,2,1,6.0,39.0,1,0.0019231495618484058,0.0,8.58392991972512,9.704670693212975,4.143134726391533,9.87822102528824,11.230575816507569,9.25674674479034,11.947137827333709,0.24220394243694598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,0,21.0,36.0,0,0.0,0.0,7.707512194600341,7.432483807917119,4.430816798843313,8.569026340056254,6.872128101338986,8.400434630806041,6.852594867452625,0.3523540221873608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
36,0,1,0,11.0,34.0,1,0.13685860132167943,0.13549022286327966,8.969023939607638,8.132706489693264,3.9318256327243257,9.487669032348473,7.075808863978387,9.616804980417431,6.744255475643687,0.4670586721131709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
24,0,3,-2,14.663039940819328,33.0,1,0.5886707184560395,0.3336367919732929,8.692040216701658,8.213923595622743,4.07753744390572,8.423102268016642,8.078067881815437,0.0,8.646436235478728,0.8366586065668086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
18,0,1,-1,21.0,36.0,0,0.14053582473826287,0.05434771804693807,8.359636049512856,8.448914350662942,3.6888794541139363,9.472781556562168,8.472405008626103,9.179365567676752,8.304412426972625,0.2840294095936636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
36,0,2,0,18.848644661067837,53.0,1,0.06621517908583135,0.00738429056633604,9.455602298543848,8.272744284274692,3.9889840465642745,10.060534035475412,5.3706380281276624,10.176981954277059,5.3706380281276624,0.435730456803472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
36,0,2,1,11.0,34.0,0,0.12724879230234828,0.22611610435646712,8.886700842820083,7.588829878307813,4.330733340286331,9.787571522938785,10.751306705598122,9.551302513870247,10.055629072495615,0.34087823024587005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2
24,0,3,-2,12.77775663495748,33.0,0,0.0,0.0,9.3543307531943,7.724888439323074,4.709530201312334,9.483948874696605,6.523562306149512,9.827416115584832,9.583006768332961,0.6304315303165752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
24,0,4,-1,12.403096312614771,33.0,1,0.27348755526813867,0.03607152890450505,9.788525534066446,7.721654416918877,4.74493212836325,9.433723894495,5.231108616854587,8.905851181208021,9.610815271679751,0.88621495602478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,1,1,6.0,33.0,1,0.07674249873895966,0.1768155934255234,8.74490389738385,7.779048644925556,4.382026634673881,9.472781556562168,5.176149732573829,9.491526390684262,8.891167632433032,0.3939949095076045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
18,0,1,-1,20.0,33.0,1,0.02647273929814878,0.03080253048487328,8.752730027733765,8.384804003370492,3.8712010109078907,9.65509029374725,9.764627703152708,9.543163100092235,9.758326896823004,0.3404450488274869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,3,0,21.0,33.0,0,0.13857689265493922,0.0,9.709334073806241,8.447199819595703,3.4339872044851463,10.153311982431669,7.566828479208331,9.917242517768464,7.711175886762024,0.49558913577057356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
24,0,2,-1,20.307919921969912,34.0,0,0.0,0.0,7.772550590779563,8.977146484808472,3.9318256327243257,8.268988209506656,10.281752740717637,8.483222671845084,10.907944827272166,0.4753605055293646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
24,0,2,0,15.0,37.0,0,0.10581841080783927,0.0,8.082584504849201,9.432283202713874,4.3694478524670215,10.389026137075234,9.938902957757083,0.0,8.805774859010944,0.09493465475816537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36,1,2,0,9.007239919637556,34.0,0,0.06509461648788652,0.0,9.22733710564777,6.398594934535208,3.258096538021482,9.709781436875536,0.0,9.903637541287253,0.0,0.4807265576081756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,3,-1,19.72308342642185,36.0,1,0.009351141474070889,0.0,9.139941512551255,7.977436401737141,5.14166355650266,9.472781556562168,7.45876269238096,9.63501969900815,6.334463059047739,0.5404987883999463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,1,2,20.0,34.0,0,0.12883287184296843,0.2180634695214509,9.02227796800771,8.29154650988391,4.0943445622221,9.634038248345407,6.368187186350492,9.684273769557766,9.703673897321154,0.43331695270796516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
36,0,4,-1,14.37353562178752,33.0,1,0.22290752346182757,0.40624213947441806,9.285858706244387,7.744136627627991,4.356708826689592,9.304377013902565,4.90527477843843,9.537843938614635,5.91350300563827,0.6839298310103358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,0,15.0,34.0,1,0.07910985953181829,0.22726110078469594,7.6105260043332335,7.299797366758161,4.499809670330265,8.268988209506656,5.030437921392435,8.34212526333359,9.282940064390527,0.41707940034407104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,2,0,21.0,33.0,0,0.09176770978551,0.07238795943808612,8.22615348842656,7.755338812846501,4.04305126783455,9.042040056544483,8.336869637284956,8.54188580400661,9.653582844418377,0.36615655109672435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,2,0,9.0,33.0,1,0.2076594895757394,0.3287373997478265,8.62084484780541,7.766683811547613,3.784189633918261,10.044552992814731,0.0,8.331586243630754,0.0,0.21574504977334008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,2,1,21.0,33.0,1,0.14121516696421252,0.1420229931665073,7.1823673093381695,7.190676034332207,4.61512051684126,7.576097340623111,7.449498005382849,7.473637108496206,6.959398512133975,0.5154363778836639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,3,0,15.0,33.0,0,0.0,0.006007916273990499,9.85578726923072,9.270211769013573,4.1588830833596715,10.428245666832275,6.920671504248683,10.549831343981374,7.423966374626614,0.44732528353208145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
18,0,2,0,18.0,35.0,1,0.20879145087212614,0.04688358589885042,9.488962527039043,8.869398159883518,3.8501476017100584,9.87822102528824,9.220191688026556,7.692113339595466,10.1051077971701,0.517329626808097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0,2,0,18.0,38.0,1,0.0,0.011957226581177066,5.412360082588697,8.74909824839902,4.110873864173311,9.116139576577355,9.274910142625483,9.465370112152714,8.130647968160584,0.024227138420418314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
48,0,2,1,11.0,34.0,0,0.3763005947911913,0.636805903361133,10.240669180337052,8.482808764554406,4.6443908991413725,10.165890277802454,9.57227147806062,10.336275956293182,9.450590108255218,0.7312374473070803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
24,0,2,-2,10.0,34.0,1,0.19506007624214228,0.0,8.848450424944701,7.709308333385869,3.6888794541139363,9.472781556562168,2.3978952727983707,9.502487461387123,5.742201584560146,0.4289101134919263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
24,0,5,-1,5.0,36.0,1,0.31962032311268007,0.05590763193829598,9.49211880217475,8.21554741194707,3.2188758248682006,9.851193757814993,7.964503363551548,9.728002573001161,8.861893390043113,0.5296312836670554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
12,0,1,-1,11.0,33.0,0,0.03699742158780402,0.10849233946993338,6.497890506529286,8.376090350438238,4.976733742420574,7.576097340623111,5.14166355650266,7.329749689041512,6.748564139186183,0.2925696089624866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
12,0,1,-1,11.0,33.0,1,0.0,0.0,9.782971661028594,8.835937789319836,4.574710978503383,10.571342565808699,8.067462667010057,10.58478985872815,10.544661383049398,0.37471032429902945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
18,0,1,1,7.0,35.0,1,0.15769752518518718,0.0,8.08830693706168,7.586803535162581,4.7535901911063645,7.8636512654486515,9.037533407550814,0.0,8.06211758275474,0.8118142697702492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
24,1,3,-2,9.383370050512166,33.0,0,0.32145794122969773,0.3910828440650639,9.726000689751732,6.954638864880987,3.5263605246161616,9.862405107434897,7.8961806086154915,9.298992069570746,8.413239093622325,0.6272653575963296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
36,0,1,0,21.0,35.0,0,0.0,0.0,8.871673729406433,7.814964902120099,3.258096538021482,9.646722582719068,0.0,9.587611745713565,0.0,0.3788788036145634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,1,1,-1,7.0,33.0,1,0.029093645529244018,0.04223251926234082,11.158880630687385,8.994048295611075,3.912023005428146,10.019891860406231,7.88344635413774,11.905474181145166,9.81813842941854,1.416750818600818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,2,0,21.0,34.0,1,0.1591655130767487,0.2482107278930727,9.181643528141732,8.97233695775495,4.343805421853684,9.472781556562168,7.4645098346365275,8.91341571815747,8.949062184093943,0.5581249629221336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
48,0,2,-1,20.0,33.0,1,0.042041730339983145,0.07272616074907294,10.082780360631183,8.835937789319836,4.290459441148391,10.739673908168612,8.181160858023409,10.758647284406052,8.42218629887568,0.4176887605972636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
24,0,2,-2,15.0,34.0,1,0.0,0.0,8.609673917543727,6.478509642208569,4.983606621708336,9.472781556562168,7.0707241072602764,9.382864086290027,8.044572808013719,0.35192648784449715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,-1,18.610088625077267,38.0,1,0.0,0.0,9.324348290837552,7.7002137152652805,3.5263605246161616,9.830432871630217,0.0,10.021759357614163,0.0,0.47177081684950856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,2,-1,21.0,34.0,1,0.309287485517441,0.49441205511742314,9.582185268139277,8.033334015880062,5.170483995038151,10.166236358442697,7.501634457883413,9.942564024517921,7.9647350593357435,0.4431570892433091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,4,-1,9.073024416671585,36.0,1,0.26664432270580685,0.0,10.140025003758483,8.469979983197918,4.2626798770413155,10.165890277802454,7.503840746698951,10.393079325293726,8.322839538317476,0.6802974755808756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
6,0,1,0,21.0,33.0,0,0.1531355933727118,0.16140515948616035,6.242690082549148,8.650149418664864,4.330733340286331,8.268988209506656,8.19891444498699,0.0,8.192247600274605,0.12363256044527507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
36,0,1,1,20.0,33.0,1,0.0,0.0,9.297009690470475,7.772331575169614,3.912023005428146,9.973526543316103,7.358193752733032,10.027341014703126,8.783728233164425,0.41102363085699384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
36,0,4,-1,11.0,33.0,1,0.5721105451837134,0.5526826664390466,11.695996324300241,7.504391559161238,4.564348191467836,8.80926561216931,7.4342573821331355,7.9483852851118995,8.466461142869193,2.941122960934302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,1,1,11.0,34.0,1,0.10183870096605198,0.0066833888283297505,8.019655556643844,7.5443321080536885,4.61512051684126,8.268988209506656,7.807510042216193,0.0,7.680868241179964,0.5761997956501989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
48,0,4,0,15.0,37.0,1,0.22135304243550313,0.12783560682589976,10.392017566104757,8.988695696785708,3.5263605246161616,10.087931854711062,9.49874718174242,11.100873712467255,8.995474962106199,0.856710564425311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
48,0,3,-1,13.91765703250151,34.0,0,0.08722019329743826,0.05900781930781019,9.454993328506236,8.574895901544526,3.8918202981106265,10.289633916257893,6.88653164253051,10.102133472249937,10.283828566204015,0.36047541299877484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,2,1,21.0,35.0,1,0.0,0.0,8.166216268592143,8.029693392953744,4.060443010546419,9.487669032348473,9.235715678307411,8.823353485113792,8.561114378474166,0.2364079884060264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,1,0,21.0,33.0,1,0.005527694109816975,0.07442820658748753,8.022450868518414,5.638354669333745,4.718498871295094,9.65509029374725,10.104262787988329,8.711937268208748,10.014223594130794,0.17844823181306732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,3,0,11.851312431441583,34.0,0,0.25706176951767046,0.4767514364999881,8.800091339125679,8.837100411162755,4.3694478524670215,8.962007209588313,8.156797046675651,9.177507214880942,10.297829920678069,0.6154520900755032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18,0,0,2,15.0,34.0,0,0.0,0.0,9.032307007698005,8.063062911326792,4.430816798843313,9.472781556562168,1.6094379124341003,0.0,1.6094379124341003,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
36,0,4,-1,10.0,32.0,1,0.43340188360117476,0.04489305649069528,10.455939167530385,4.795790545596741,4.007333185232471,9.477768715400696,8.132412674500905,9.349493433368758,9.382008155834592,1.297383909301341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,1,1,1,21.0,36.0,1,0.0,0.0,8.042516259281335,7.425953657077541,4.61512051684126,9.274347501950475,8.097730573664219,8.792549614177382,7.6977266440263366,0.25595221266943174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,2,0,21.0,33.0,1,0.06665440607341293,0.0,8.648463529783049,8.159946655578548,4.564348191467836,9.87822102528824,6.953684210870537,8.90449432889673,6.657154881006623,0.25644446931225917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
48,0,2,0,6.0,33.0,0,0.02206183806248499,0.037937197491662404,10.251135677053707,8.687580483995378,4.430816798843313,10.859018228147887,9.65290856803585,10.948189089173493,9.853570503845766,0.4346957011551573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
48,0,2,0,21.0,33.0,1,0.006064573244378532,0.0,7.342999229846075,9.076237387452702,4.23410650459726,10.859018228147887,10.973202986493744,0.0,10.232209595629643,0.029265555365386657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
48,0,1,1,21.0,49.0,0,0.0,0.0,10.367833331288947,9.186559843310778,5.298317366548036,11.487617913343598,7.144407180321139,11.074125885745115,10.60286528284671,0.28242553101350537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
36,0,1,0,6.0,41.0,1,0.0,0.0,9.34620516510305,7.663163388935596,3.8918202981106265,9.87822102528824,9.172949982757624,10.070314688371434,9.830495624219889,0.46209619775195954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,2,-1,13.056460002730375,36.0,0,0.0,0.0,9.444766435702467,7.886149068659222,3.5263605246161616,9.586102000710904,3.6109179126442243,9.801842348773928,3.6109179126442243,0.6249689771408314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,2,0,18.0,59.0,1,0.378176812980082,0.26776733387136603,11.171548901775518,9.699778913860525,5.1298987149230735,9.472781556562168,8.098946748943339,6.142037405587356,6.718811845476638,1.8667973660106683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,0,9.956995361480548,33.0,0,0.0,0.0,8.757033374943463,8.992681750892542,4.574710978503383,9.87822102528824,8.556606193773073,9.470779708034089,8.343593488275541,0.28205904281092664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
24,0,0,0,18.89302963171052,66.0,0,0.0779490545784812,0.12768333717920347,9.032307007698005,7.7279755421055585,4.852030263919617,9.062536177207788,6.354370040797351,8.793156870913819,7.5638061545549755,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,4,-1,20.0,44.0,0,0.02207846697987927,0.0,8.248487261024938,6.12029741895095,5.298317366548036,9.735778708110018,10.974848541296925,8.64135583403666,10.938514939360552,0.20370626527278582,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
39,0,3,-1,12.0,39.0,0,0.4495387702225214,0.6763824342272148,10.806015206265037,9.318387276059317,5.459585514144159,11.204714101265955,9.561067663645012,11.12824779319225,11.03349352859323,0.5135347507653153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
12,0,2,-1,16.0,33.0,1,0.306794755909086,0.06398461776141594,10.365020721005617,9.691592993399809,4.304065093204169,9.244258590179644,9.596214830319344,9.82341567777057,9.40482378352274,1.4030015161067715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,3,1,6.0,33.0,0,0.027613221505788998,0.00012799180869898355,10.974148140216732,8.084947667773104,3.912023005428146,11.418625774449598,12.474002164432063,11.573220620753984,12.518112518309444,0.49540026224825207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
